"Treatment","Substrate","Date","Taxon","Stage","Insect","Origin","Order","Family","Season","Replicate","Biomass"
"Disturbed","Submerged Wood",2019-07-10,"Timpanoga hecuba","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",0.025809276
"Disturbed","Submerged Wood",2019-07-10,"Epeorus","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","1",0
"Disturbed","Submerged Wood",2019-07-10,"Epeorus","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","2",0
"Disturbed","Submerged Wood",2019-07-10,"Epeorus","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","3",0.036072
"Disturbed","Submerged Wood",2019-07-10,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","1",0
"Disturbed","Submerged Wood",2019-07-10,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","2",0
"Disturbed","Submerged Wood",2019-07-10,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","3",13.30870141
"Disturbed","Submerged Wood",2019-07-10,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0
"Disturbed","Submerged Wood",2019-07-10,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0
"Disturbed","Submerged Wood",2019-07-10,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0.106572535
"Disturbed","Submerged Wood",2019-07-10,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0
"Disturbed","Submerged Wood",2019-07-10,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0
"Disturbed","Submerged Wood",2019-07-10,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0.21314507
"Disturbed","Submerged Wood",2019-07-10,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0
"Disturbed","Submerged Wood",2019-07-10,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0
"Disturbed","Submerged Wood",2019-07-10,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0.106572535
"Disturbed","Submerged Wood",2019-07-10,"Thienemanniella","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0
"Disturbed","Submerged Wood",2019-07-10,"Thienemanniella","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0
"Disturbed","Submerged Wood",2019-07-10,"Thienemanniella","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0.036882001
"Disturbed","Submerged Wood",2019-07-10,"Pericomaini","L","insect","Aquatic","Diptera","Psychodidae","Summer19","1",0
"Disturbed","Submerged Wood",2019-07-10,"Pericomaini","L","insect","Aquatic","Diptera","Psychodidae","Summer19","2",0
"Disturbed","Submerged Wood",2019-07-10,"Pericomaini","L","insect","Aquatic","Diptera","Psychodidae","Summer19","3",0.243398362
"Disturbed","Submerged Wood",2019-10-16,"Simulium","L","insect","Aquatic","Diptera","Simuliidae","Fall19","1",0.516233572
"Disturbed","Submerged Wood",2019-10-16,"Simulium","L","insect","Aquatic","Diptera","Simuliidae","Fall19","2",0.876838826
"Disturbed","Submerged Wood",2019-10-16,"Simulium","L","insect","Aquatic","Diptera","Simuliidae","Fall19","3",2.915852892
"Disturbed","Submerged Wood",2019-10-16,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","1",0.163446948
"Disturbed","Submerged Wood",2019-10-16,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","3",0.089711954
"Disturbed","Submerged Wood",2019-10-16,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","1",1.204852201
"Disturbed","Submerged Wood",2019-10-16,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","2",0.803190194
"Disturbed","Submerged Wood",2019-10-16,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","3",4.462500527
"Disturbed","Submerged Wood",2019-10-16,"Hydropsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","1",20.47837717
"Disturbed","Submerged Wood",2019-10-16,"Hydropsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","2",56.03093508
"Disturbed","Submerged Wood",2019-10-16,"Hydropsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","3",16.46195559
"Disturbed","Submerged Wood",2019-10-16,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","1",0.703409911
"Disturbed","Submerged Wood",2019-10-16,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","2",0.029568384
"Disturbed","Submerged Wood",2019-10-16,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","3",1.289149791
"Disturbed","Submerged Wood",2019-10-16,"Lepidostoma","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","1",2.285642329
"Disturbed","Submerged Wood",2019-10-16,"Lepidostoma","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Lepidostoma","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Limnephilidae","L","insect","Aquatic","Trichoptera","Limnephilidae","Fall19","1",0.167561061
"Disturbed","Submerged Wood",2019-10-16,"Limnephilidae","L","insect","Aquatic","Trichoptera","Limnephilidae","Fall19","2",0.167561061
"Disturbed","Submerged Wood",2019-10-16,"Limnephilidae","L","insect","Aquatic","Trichoptera","Limnephilidae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Rhyacophila betteni group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","1",2.061554427
"Disturbed","Submerged Wood",2019-10-16,"Rhyacophila betteni group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Rhyacophila betteni group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","1",19.53315056
"Disturbed","Submerged Wood",2019-10-16,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","2",1.921176478
"Disturbed","Submerged Wood",2019-10-16,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","3",8.390500615
"Disturbed","Submerged Wood",2019-10-16,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","1",0.253196037
"Disturbed","Submerged Wood",2019-10-16,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","2",0.34839325
"Disturbed","Submerged Wood",2019-10-16,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","3",0.858721058
"Disturbed","Submerged Wood",2019-10-16,"Dixa","L","insect","Aquatic","Diptera","Dixidae","Fall19","1",1.704040337
"Disturbed","Submerged Wood",2019-10-16,"Dixa","L","insect","Aquatic","Diptera","Dixidae","Fall19","2",0.935657457
"Disturbed","Submerged Wood",2019-10-16,"Dixa","L","insect","Aquatic","Diptera","Dixidae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","1",34.27292893
"Disturbed","Submerged Wood",2019-10-16,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","2",35.27994961
"Disturbed","Submerged Wood",2019-10-16,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","3",76.60594743
"Disturbed","Submerged Wood",2019-10-16,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","1",1.101046013
"Disturbed","Submerged Wood",2019-10-16,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","2",0.207621875
"Disturbed","Submerged Wood",2019-10-16,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","3",0.830862259
"Disturbed","Submerged Wood",2019-10-16,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","1",0.199729014
"Disturbed","Submerged Wood",2019-10-16,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","3",0.146204791
"Disturbed","Submerged Wood",2019-10-16,"Caudatella edmundsi","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","1",0.109928415
"Disturbed","Submerged Wood",2019-10-16,"Caudatella edmundsi","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Caudatella edmundsi","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","3",0.06863199
"Disturbed","Submerged Wood",2019-10-16,"Caudatella hystrix","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","1",0.399458029
"Disturbed","Submerged Wood",2019-10-16,"Caudatella hystrix","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","2",1.21624307
"Disturbed","Submerged Wood",2019-10-16,"Caudatella hystrix","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","3",1.086324105
"Disturbed","Submerged Wood",2019-10-16,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","1",20.93404788
"Disturbed","Submerged Wood",2019-10-16,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","2",10.18371971
"Disturbed","Submerged Wood",2019-10-16,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","3",31.0678142
"Disturbed","Submerged Wood",2019-10-16,"Cinygma","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","1",0.12166813
"Disturbed","Submerged Wood",2019-10-16,"Cinygma","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","2",0.224940166
"Disturbed","Submerged Wood",2019-10-16,"Cinygma","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","3",3.081748266
"Disturbed","Submerged Wood",2019-10-16,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","1",0.11018578
"Disturbed","Submerged Wood",2019-10-16,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","2",0.018036
"Disturbed","Submerged Wood",2019-10-16,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","3",0.170534967
"Disturbed","Submerged Wood",2019-10-16,"Ironodes","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","1",2.878758788
"Disturbed","Submerged Wood",2019-10-16,"Ironodes","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","2",1.508054567
"Disturbed","Submerged Wood",2019-10-16,"Ironodes","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","3",3.544236294
"Disturbed","Submerged Wood",2019-10-16,"Rhithrogena","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","1",3.833012441
"Disturbed","Submerged Wood",2019-10-16,"Rhithrogena","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Rhithrogena","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","3",4.792027051
"Disturbed","Submerged Wood",2019-10-16,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","1",3.622652241
"Disturbed","Submerged Wood",2019-10-16,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","2",6.473792577
"Disturbed","Submerged Wood",2019-10-16,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","3",0.790294177
"Disturbed","Submerged Wood",2019-10-16,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","1",0.345337898
"Disturbed","Submerged Wood",2019-10-16,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","1",0.018441
"Disturbed","Submerged Wood",2019-10-16,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","3",0.122632652
"Disturbed","Submerged Wood",2019-10-16,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","1",0.13157157
"Disturbed","Submerged Wood",2019-10-16,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Diamesa","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","1",0.11313057
"Disturbed","Submerged Wood",2019-10-16,"Diamesa","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Diamesa","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","1",0.106572535
"Disturbed","Submerged Wood",2019-10-16,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.055323001
"Disturbed","Submerged Wood",2019-10-16,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.053286267
"Disturbed","Submerged Wood",2019-10-16,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0.018441
"Disturbed","Submerged Wood",2019-10-16,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0.221334393
"Disturbed","Submerged Wood",2019-10-16,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.053286267
"Disturbed","Submerged Wood",2019-10-16,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0.071727268
"Disturbed","Submerged Wood",2019-10-16,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0.212612207
"Disturbed","Submerged Wood",2019-10-16,"Limnophyes","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.053286267
"Disturbed","Submerged Wood",2019-10-16,"Limnophyes","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Limnophyes","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.018441
"Disturbed","Submerged Wood",2019-10-16,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0.053286267
"Disturbed","Submerged Wood",2019-10-16,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.538169245
"Disturbed","Submerged Wood",2019-10-16,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0.25002707
"Disturbed","Submerged Wood",2019-10-16,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",2.664037147
"Disturbed","Submerged Wood",2019-10-16,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.422561729
"Disturbed","Submerged Wood",2019-10-16,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0.326896897
"Disturbed","Submerged Wood",2019-10-16,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.380183165
"Disturbed","Submerged Wood",2019-10-16,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0.071727268
"Disturbed","Submerged Wood",2019-10-16,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0.610474678
"Disturbed","Submerged Wood",2019-10-16,"Synorthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.266431337
"Disturbed","Submerged Wood",2019-10-16,"Synorthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0.053286267
"Disturbed","Submerged Wood",2019-10-16,"Synorthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0.166268002
"Disturbed","Submerged Wood",2019-10-16,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.16845357
"Disturbed","Submerged Wood",2019-10-16,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0.071727268
"Disturbed","Submerged Wood",2019-10-16,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0.221334393
"Disturbed","Submerged Wood",2019-10-16,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","1",2.618962567
"Disturbed","Submerged Wood",2019-10-16,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","2",0.982096755
"Disturbed","Submerged Wood",2019-10-16,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","3",0.396324581
"Disturbed","Submerged Wood",2019-10-16,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","1",2.17676278
"Disturbed","Submerged Wood",2019-10-16,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","2",1.37032035
"Disturbed","Submerged Wood",2019-10-16,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","3",5.349951666
"Disturbed","Submerged Wood",2019-10-16,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","1",2.813025723
"Disturbed","Submerged Wood",2019-10-16,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Fall19","1",0.806373143
"Disturbed","Submerged Wood",2019-10-16,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Fall19","3",0.672241537
"Disturbed","Submerged Wood",2019-10-16,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","1",0.194407674
"Disturbed","Submerged Wood",2019-10-16,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","2",0.922321754
"Disturbed","Submerged Wood",2019-10-16,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","3",0.258562206
"Disturbed","Submerged Wood",2019-10-16,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","1",93.6622283
"Disturbed","Submerged Wood",2019-10-16,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Fall19","3",5.044271368
"Disturbed","Submerged Wood",2019-10-16,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","1",1.763438343
"Disturbed","Submerged Wood",2019-10-16,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","2",0.132230097
"Disturbed","Submerged Wood",2019-10-16,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","3",0.264664938
"Disturbed","Submerged Wood",2019-10-16,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","1",2.024822808
"Disturbed","Submerged Wood",2019-10-16,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","2",0.537450372
"Disturbed","Submerged Wood",2019-10-16,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","3",0.132332469
"Disturbed","Submerged Wood",2019-10-16,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","1",37.67146577
"Disturbed","Submerged Wood",2019-10-16,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","2",19.60086703
"Disturbed","Submerged Wood",2019-10-16,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Fall19","3",23.46774093
"Disturbed","Submerged Wood",2019-10-16,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Fall19","1",0
"Disturbed","Submerged Wood",2019-10-16,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Fall19","2",0.031058172
"Disturbed","Submerged Wood",2019-10-16,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Fall19","3",0.408800688
"Disturbed","Submerged Wood",2019-10-16,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","1",0
"Disturbed","Submerged Wood",2019-10-16,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","2",1.528189409
"Disturbed","Submerged Wood",2019-10-16,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","1",0
"Disturbed","Submerged Wood",2019-10-16,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","2",0.384235637
"Disturbed","Submerged Wood",2019-10-16,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","3",1.106007133
"Disturbed","Submerged Wood",2019-10-16,"Boreoheptagyia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","1",0
"Disturbed","Submerged Wood",2019-10-16,"Boreoheptagyia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","2",0.221299625
"Disturbed","Submerged Wood",2019-10-16,"Boreoheptagyia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","3",0.095397266
"Disturbed","Submerged Wood",2019-10-16,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0
"Disturbed","Submerged Wood",2019-10-16,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0.11313057
"Disturbed","Submerged Wood",2019-10-16,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","1",0
"Disturbed","Submerged Wood",2019-10-16,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","2",5.274948732
"Disturbed","Submerged Wood",2019-10-16,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","3",0
"Disturbed","Submerged Wood",2019-10-16,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Fall19","1",0
"Disturbed","Submerged Wood",2019-10-16,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Fall19","2",0
"Disturbed","Submerged Wood",2019-10-16,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Fall19","3",0.743411523
"Disturbed","Submerged Wood",2019-10-16,"Agraylea","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","1",0
